order_id,customer_id,order_placement_date,on_time,in_full,otif
fjul731420503,789420,2022-07-28,0,1,0
fjul731420603,789420,2022-07-28,1,1,1
fjul731421103,789421,2022-07-28,1,0,0
fjul731421402,789421,2022-07-28,1,1,1
fjul731422101,789422,2022-07-28,1,0,0
fjul731422403,789422,2022-07-28,0,1,0
fjul731501601,789501,2022-07-28,1,0,0
fjul731503102,789503,2022-07-28,0,1,0
fjul731503501,789503,2022-07-28,1,1,1
fjul731520203,789520,2022-07-28,0,0,0
fjul731520502,789520,2022-07-28,1,1,1
fjul731521502,789521,2022-07-28,1,1,1
fjul731522402,789522,2022-07-28,0,1,0
fjul731601402,789601,2022-07-28,0,0,0
fjul731601503,789601,2022-07-28,1,0,0
fjul731603102,789603,2022-07-28,1,1,1
fjul731603302,789603,2022-07-28,0,1,0
fjul731603501,789603,2022-07-28,1,1,1
fjul731603602,789603,2022-07-28,0,0,0
fjul731621101,789621,2022-07-28,0,1,0
fjul731621403,789621,2022-07-28,1,0,0
fjul731622302,789622,2022-07-28,0,1,0
fjul731622601,789622,2022-07-28,1,1,1
fjul731702501,789702,2022-07-28,0,0,0
fjul731702602,789702,2022-07-28,1,0,0
fjul731703603,789703,2022-07-28,1,0,0
fjul731720303,789720,2022-07-28,0,0,0
fjul731720502,789720,2022-07-28,0,1,0
fjul731720602,789720,2022-07-28,1,1,1
fjul731721602,789721,2022-07-28,0,0,0
fjul731721603,789721,2022-07-28,1,0,0
fjul731902402,789902,2022-07-28,1,0,0
fjul731903602,789903,2022-07-28,1,0,0
faug81101103,789101,2022-07-29,0,1,0
faug81101502,789101,2022-07-29,1,0,0
faug81102603,789102,2022-07-29,1,0,0
faug81103302,789103,2022-07-29,0,1,0
faug81103502,789103,2022-07-29,1,1,1
faug81121502,789121,2022-07-29,1,1,1
faug81121602,789121,2022-07-29,0,0,0
faug81121603,789121,2022-07-29,0,0,0
faug81122101,789122,2022-07-29,0,0,0
faug81122501,789122,2022-07-29,0,0,0
faug81201501,789201,2022-07-29,0,0,0
faug81202502,789202,2022-07-29,1,1,1
faug81202603,789202,2022-07-29,0,1,0
faug81203503,789203,2022-07-29,1,0,0
faug81220602,789220,2022-07-29,1,1,1
faug81221601,789221,2022-07-29,1,0,0
faug81301303,789301,2022-07-29,1,1,1
faug81301503,789301,2022-07-29,0,1,0
faug81301603,789301,2022-07-29,1,0,0
faug81303203,789303,2022-07-29,1,0,0
faug81303302,789303,2022-07-29,0,0,0
faug81320601,789320,2022-07-29,1,1,1
faug81321503,789321,2022-07-29,1,0,0
faug81401303,789401,2022-07-29,0,0,0
faug81401601,789401,2022-07-29,1,0,0
faug81402601,789402,2022-07-29,1,1,1
faug81402603,789402,2022-07-29,0,1,0
faug81403102,789403,2022-07-29,0,1,0
faug81403501,789403,2022-07-29,1,0,0
faug81420102,789420,2022-07-29,1,1,1
faug81420402,789420,2022-07-29,0,1,0
faug81421602,789421,2022-07-29,1,0,0
faug81422103,789422,2022-07-29,1,0,0
faug81422202,789422,2022-07-29,0,1,0
faug81422303,789422,2022-07-29,0,0,0
faug81501301,789501,2022-07-29,1,1,1
faug81501401,789501,2022-07-29,0,0,0
faug81501601,789501,2022-07-29,1,1,1
faug81503301,789503,2022-07-29,1,1,1
faug81503303,789503,2022-07-29,1,1,1
faug81503501,789503,2022-07-29,0,1,0
faug81521403,789521,2022-07-29,0,0,0
faug81521503,789521,2022-07-29,0,0,0
faug81521603,789521,2022-07-29,0,1,0
faug81522103,789522,2022-07-29,1,1,1
faug81522201,789522,2022-07-29,0,1,0
faug81522603,789522,2022-07-29,0,1,0
faug81601503,789601,2022-07-29,1,0,0
faug81603401,789603,2022-07-29,1,0,0
faug81603403,789603,2022-07-29,0,0,0
faug81621601,789621,2022-07-29,1,0,0
faug81622402,789622,2022-07-29,1,0,0
faug81702602,789702,2022-07-29,1,0,0
faug81703603,789703,2022-07-29,1,0,0
faug81720502,789720,2022-07-29,0,0,0
faug81720602,789720,2022-07-29,1,0,0
faug81721403,789721,2022-07-29,1,0,0
faug81902101,789902,2022-07-29,0,1,0
faug81902603,789902,2022-07-29,1,1,1
faug81903201,789903,2022-07-29,0,1,0
faug81903601,789903,2022-07-29,1,0,0
fjul730101501,789101,2022-07-29,1,0,0
fjul730102602,789102,2022-07-29,1,0,0
fjul730103601,789103,2022-07-29,1,0,0
fjul730121601,789121,2022-07-29,0,1,0
fjul730122103,789122,2022-07-29,0,0,0
fjul730122401,789122,2022-07-29,0,0,0
fjul730122503,789122,2022-07-29,1,0,0
fjul730201602,789201,2022-07-29,1,1,1
fjul730202403,789202,2022-07-29,1,1,1
fjul730202501,789202,2022-07-29,1,0,0
fjul730203501,789203,2022-07-29,0,1,0
fjul730203502,789203,2022-07-29,1,0,0
fjul730220603,789220,2022-07-29,1,1,1
fjul730221403,789221,2022-07-29,1,1,1
fjul730301602,789301,2022-07-29,1,0,0
fjul730303203,789303,2022-07-29,0,0,0
fjul730303601,789303,2022-07-29,1,0,0
fjul730320101,789320,2022-07-29,0,1,0
fjul730320303,789320,2022-07-29,1,0,0
fjul730320601,789320,2022-07-29,0,0,0
fjul730401501,789401,2022-07-29,0,1,0
fjul730401603,789401,2022-07-29,1,0,0
fjul730402502,789402,2022-07-29,1,0,0
fjul730403603,789403,2022-07-29,1,0,0
fjul730420102,789420,2022-07-29,1,1,1
fjul730420401,789420,2022-07-29,0,1,0
fjul730420501,789420,2022-07-29,0,1,0
fjul730420602,789420,2022-07-29,1,1,1
fjul730421102,789421,2022-07-29,0,0,0
fjul730421201,789421,2022-07-29,0,1,0
fjul730501602,789501,2022-07-29,1,1,1
fjul730503603,789503,2022-07-29,1,1,1
fjul730520203,789520,2022-07-29,0,1,0
fjul730520503,789520,2022-07-29,0,0,0
fjul730521202,789521,2022-07-29,1,1,1
fjul730521303,789521,2022-07-29,0,0,0
fjul730521502,789521,2022-07-29,0,1,0
fjul730521603,789521,2022-07-29,0,1,0
fjul730522103,789522,2022-07-29,0,1,0
fjul730522401,789522,2022-07-29,0,1,0
fjul730601302,789601,2022-07-29,0,1,0
fjul730603603,789603,2022-07-29,1,1,1
fjul730621602,789621,2022-07-29,1,1,1
fjul730621603,789621,2022-07-29,0,1,0
fjul730622102,789622,2022-07-29,1,0,0
fjul730703503,789703,2022-07-29,1,1,1
fjul730703602,789703,2022-07-29,1,1,1
fjul730721302,789721,2022-07-29,1,0,0
fjul730902202,789902,2022-07-29,0,0,0
fjul730902502,789902,2022-07-29,1,0,0
fjul730903302,789903,2022-07-29,1,0,0
fjul730903403,789903,2022-07-29,0,0,0
fjul731101101,789101,2022-07-29,1,0,0
fjul731103603,789103,2022-07-29,1,0,0
fjul731121602,789121,2022-07-29,1,0,0
fjul731122203,789122,2022-07-29,0,0,0
fjul731122303,789122,2022-07-29,0,0,0
fjul731122601,789122,2022-07-29,1,1,1
fjul731122603,789122,2022-07-29,1,0,0
fjul731201603,789201,2022-07-29,1,0,0
fjul731202402,789202,2022-07-29,1,1,1
fjul731203102,789203,2022-07-29,0,1,0
fjul731203103,789203,2022-07-29,0,1,0
fjul731203403,789203,2022-07-29,1,1,1
fjul731220202,789220,2022-07-29,1,0,0
fjul731221501,789221,2022-07-29,1,1,1
fjul731301302,789301,2022-07-29,0,1,0
fjul731301603,789301,2022-07-29,1,0,0
fjul731303603,789303,2022-07-29,1,0,0
fjul731320501,789320,2022-07-29,1,0,0
fjul731401201,789401,2022-07-29,0,0,0
fjul731401303,789401,2022-07-29,1,0,0
fjul731402403,789402,2022-07-29,1,0,0
fjul731403503,789403,2022-07-29,1,1,1
fjul731420402,789420,2022-07-29,0,1,0
fjul731420502,789420,2022-07-29,0,0,0
fjul731421503,789421,2022-07-29,0,1,0
fjul731421602,789421,2022-07-29,0,0,0
fjul731422601,789422,2022-07-29,0,1,0
fjul731501503,789501,2022-07-29,1,0,0
fjul731503603,789503,2022-07-29,1,1,1
fjul731520102,789520,2022-07-29,0,1,0
fjul731520603,789520,2022-07-29,1,1,1
fjul731521303,789521,2022-07-29,0,1,0
fjul731521503,789521,2022-07-29,0,1,0
fjul731521601,789521,2022-07-29,0,1,0
fjul731522101,789522,2022-07-29,0,1,0
fjul731522302,789522,2022-07-29,0,0,0
fjul731522403,789522,2022-07-29,0,0,0
fjul731601403,789601,2022-07-29,1,0,0
fjul731603502,789603,2022-07-29,1,0,0
fjul731621102,789621,2022-07-29,0,1,0
fjul731622402,789622,2022-07-29,0,1,0
fjul731622403,789622,2022-07-29,1,1,1
fjul731702603,789702,2022-07-29,1,0,0
fjul731703202,789703,2022-07-29,0,1,0
fjul731703501,789703,2022-07-29,1,1,1
fjul731720402,789720,2022-07-29,1,0,0
fjul731721601,789721,2022-07-29,1,1,1
fjul731902503,789902,2022-07-29,1,1,1
fjul731902602,789902,2022-07-29,1,0,0
fjul731903301,789903,2022-07-29,0,0,0
fjul731903601,789903,2022-07-29,1,0,0
faug81101503,789101,2022-07-30,1,0,0
faug81103401,789103,2022-07-30,1,0,0
faug81103601,789103,2022-07-30,1,0,0
faug81121102,789121,2022-07-30,1,1,1
faug81122202,789122,2022-07-30,0,0,0
faug81122401,789122,2022-07-30,0,1,0
faug81122503,789122,2022-07-30,1,0,0
faug81201401,789201,2022-07-30,0,0,0
faug81201603,789201,2022-07-30,1,0,0
faug81202303,789202,2022-07-30,1,1,1
faug81203202,789203,2022-07-30,0,1,0
faug81203303,789203,2022-07-30,0,1,0
faug81203603,789203,2022-07-30,1,1,1
faug81220501,789220,2022-07-30,1,0,0
faug81221103,789221,2022-07-30,0,0,0
faug81221502,789221,2022-07-30,1,0,0
faug81301602,789301,2022-07-30,1,1,1
faug81303602,789303,2022-07-30,1,1,1
faug81303603,789303,2022-07-30,0,1,0
faug81320201,789320,2022-07-30,1,0,0
faug81321303,789321,2022-07-30,1,0,0
faug81321602,789321,2022-07-30,0,1,0
faug81401203,789401,2022-07-30,1,1,1
faug81402501,789402,2022-07-30,1,1,1
faug81403602,789403,2022-07-30,1,0,0
faug81403603,789403,2022-07-30,1,0,0
faug81420103,789420,2022-07-30,1,1,1
faug81420503,789420,2022-07-30,0,1,0
faug81420601,789420,2022-07-30,0,0,0
faug81420602,789420,2022-07-30,0,1,0
faug81422201,789422,2022-07-30,0,1,0
faug81422503,789422,2022-07-30,1,1,1
faug81501403,789501,2022-07-30,1,1,1
faug81503103,789503,2022-07-30,0,0,0
faug81520602,789520,2022-07-30,0,0,0
faug81521502,789521,2022-07-30,1,0,0
faug81521601,789521,2022-07-30,0,1,0
faug81522202,789522,2022-07-30,1,1,1
faug81601603,789601,2022-07-30,1,0,0
faug81603203,789603,2022-07-30,1,1,1
faug81603503,789603,2022-07-30,1,0,0
faug81603601,789603,2022-07-30,0,1,0
faug81621403,789621,2022-07-30,1,0,0
faug81622202,789622,2022-07-30,1,1,1
faug81622401,789622,2022-07-30,1,0,0
faug81622502,789622,2022-07-30,0,1,0
faug81702403,789702,2022-07-30,0,0,0
faug81703602,789703,2022-07-30,1,0,0
faug81720503,789720,2022-07-30,1,1,1
faug81721502,789721,2022-07-30,1,0,0
faug81902503,789902,2022-07-30,1,0,0
faug81903102,789903,2022-07-30,1,0,0
faug82101501,789101,2022-07-30,1,1,1
faug82101602,789101,2022-07-30,1,1,1
faug82102601,789102,2022-07-30,1,1,1
faug82103203,789103,2022-07-30,1,0,0
faug82103402,789103,2022-07-30,0,0,0
faug82103503,789103,2022-07-30,1,0,0
faug82121402,789121,2022-07-30,0,0,0
faug82121501,789121,2022-07-30,1,0,0
faug82121503,789121,2022-07-30,0,1,0
faug82121601,789121,2022-07-30,0,1,0
faug82122603,789122,2022-07-30,0,0,0
faug82201601,789201,2022-07-30,0,1,0
faug82202303,789202,2022-07-30,1,1,1
faug82203502,789203,2022-07-30,1,0,0
faug82220602,789220,2022-07-30,1,0,0
faug82221302,789221,2022-07-30,1,1,1
faug82221601,789221,2022-07-30,0,1,0
faug82301502,789301,2022-07-30,1,1,1
faug82303601,789303,2022-07-30,1,0,0
faug82320501,789320,2022-07-30,0,1,0
faug82320603,789320,2022-07-30,1,0,0
faug82321402,789321,2022-07-30,1,0,0
faug82401402,789401,2022-07-30,0,0,0
faug82401403,789401,2022-07-30,1,1,1
faug82402201,789402,2022-07-30,1,1,1
faug82402303,789402,2022-07-30,1,1,1
faug82403302,789403,2022-07-30,1,1,1
faug82420301,789420,2022-07-30,0,1,0
faug82420502,789420,2022-07-30,1,0,0
faug82420601,789420,2022-07-30,0,1,0
faug82420603,789420,2022-07-30,1,1,1
faug82421102,789421,2022-07-30,0,1,0
faug82422103,789422,2022-07-30,1,1,1
faug82422402,789422,2022-07-30,0,1,0
faug82422602,789422,2022-07-30,0,1,0
faug82422603,789422,2022-07-30,0,1,0
faug82501603,789501,2022-07-30,1,0,0
faug82503203,789503,2022-07-30,1,1,1
faug82503402,789503,2022-07-30,0,0,0
faug82503403,789503,2022-07-30,1,1,1
faug82520203,789520,2022-07-30,0,0,0
faug82520503,789520,2022-07-30,0,0,0
faug82521102,789521,2022-07-30,0,1,0
faug82521103,789521,2022-07-30,1,0,0
faug82521603,789521,2022-07-30,0,0,0
faug82522602,789522,2022-07-30,1,1,1
faug82601503,789601,2022-07-30,1,0,0
faug82601602,789601,2022-07-30,0,0,0
faug82603602,789603,2022-07-30,1,1,1
faug82621601,789621,2022-07-30,1,0,0
faug82621603,789621,2022-07-30,0,1,0
faug82622101,789622,2022-07-30,0,1,0
faug82622401,789622,2022-07-30,1,0,0
faug82622403,789622,2022-07-30,0,1,0
faug82702501,789702,2022-07-30,1,0,0
faug82702601,789702,2022-07-30,1,0,0
faug82703301,789703,2022-07-30,1,1,1
faug82720402,789720,2022-07-30,1,1,1
faug82721503,789721,2022-07-30,1,0,0
faug82902401,789902,2022-07-30,1,0,0
faug82902402,789902,2022-07-30,0,1,0
faug82902602,789902,2022-07-30,0,0,0
faug82903303,789903,2022-07-30,1,0,0
fjul731101601,789101,2022-07-30,1,1,1
fjul731101603,789101,2022-07-30,1,1,1
fjul731102602,789102,2022-07-30,1,0,0
fjul731103503,789103,2022-07-30,1,0,0
fjul731121203,789121,2022-07-30,1,1,1
fjul731121302,789121,2022-07-30,0,0,0
fjul731121401,789121,2022-07-30,0,1,0
fjul731121601,789121,2022-07-30,0,1,0
fjul731122501,789122,2022-07-30,0,1,0
fjul731122503,789122,2022-07-30,0,0,0
fjul731201103,789201,2022-07-30,0,1,0
fjul731201402,789201,2022-07-30,1,0,0
fjul731202403,789202,2022-07-30,1,1,1
fjul731202503,789202,2022-07-30,0,1,0
fjul731203301,789203,2022-07-30,0,1,0
fjul731203501,789203,2022-07-30,0,1,0
fjul731203602,789203,2022-07-30,1,0,0
fjul731220403,789220,2022-07-30,1,1,1
fjul731221302,789221,2022-07-30,1,1,1
fjul731301403,789301,2022-07-30,1,0,0
fjul731301502,789301,2022-07-30,0,1,0
fjul731301601,789301,2022-07-30,0,0,0
fjul731303501,789303,2022-07-30,1,1,1
fjul731320603,789320,2022-07-30,1,1,1
fjul731321303,789321,2022-07-30,1,1,1
fjul731321402,789321,2022-07-30,1,1,1
fjul731401403,789401,2022-07-30,1,0,0
fjul731402202,789402,2022-07-30,0,0,0
fjul731402603,789402,2022-07-30,1,1,1
fjul731403301,789403,2022-07-30,0,1,0
fjul731403603,789403,2022-07-30,1,0,0
fjul731420103,789420,2022-07-30,0,1,0
fjul731420602,789420,2022-07-30,1,1,1
fjul731421502,789421,2022-07-30,0,0,0
fjul731421603,789421,2022-07-30,0,1,0
fjul731422301,789422,2022-07-30,0,0,0
fjul731422502,789422,2022-07-30,0,0,0
fjul731422503,789422,2022-07-30,1,0,0
fjul731501403,789501,2022-07-30,1,0,0
fjul731503402,789503,2022-07-30,1,0,0
fjul731520101,789520,2022-07-30,0,0,0
fjul731520201,789520,2022-07-30,0,1,0
fjul731521201,789521,2022-07-30,0,1,0
fjul731521501,789521,2022-07-30,1,1,1
fjul731522103,789522,2022-07-30,1,0,0
fjul731522303,789522,2022-07-30,0,1,0
fjul731522501,789522,2022-07-30,0,1,0
fjul731522601,789522,2022-07-30,0,0,0
fjul731601501,789601,2022-07-30,1,0,0
fjul731601602,789601,2022-07-30,0,0,0
fjul731601603,789601,2022-07-30,1,0,0
fjul731603403,789603,2022-07-30,1,0,0
fjul731621402,789621,2022-07-30,0,1,0
fjul731621602,789621,2022-07-30,1,0,0
fjul731622101,789622,2022-07-30,1,1,1
fjul731622603,789622,2022-07-30,1,1,1
fjul731702601,789702,2022-07-30,1,0,0
fjul731703502,789703,2022-07-30,1,0,0
fjul731720101,789720,2022-07-30,0,1,0
fjul731720301,789720,2022-07-30,1,0,0
fjul731720403,789720,2022-07-30,1,0,0
fjul731721501,789721,2022-07-30,1,1,1
fjul731902203,789902,2022-07-30,1,1,1
fjul731902603,789902,2022-07-30,1,0,0
fjul731903503,789903,2022-07-30,1,0,0
faug81101501,789101,2022-07-31,1,0,0
faug81102401,789102,2022-07-31,0,1,0
faug81102501,789102,2022-07-31,1,0,0
faug81103503,789103,2022-07-31,1,0,0
faug81121202,789121,2022-07-31,1,1,1
faug81121203,789121,2022-07-31,1,1,1
faug81121301,789121,2022-07-31,0,0,0
faug81122201,789122,2022-07-31,0,0,0
faug81122203,789122,2022-07-31,0,0,0
faug81122403,789122,2022-07-31,1,0,0
faug81201302,789201,2022-07-31,1,0,0
faug81202503,789202,2022-07-31,1,1,1
faug81203601,789203,2022-07-31,1,0,0
faug81220401,789220,2022-07-31,1,0,0
faug81221303,789221,2022-07-31,1,1,1
faug81301202,789301,2022-07-31,1,1,1
faug81301401,789301,2022-07-31,0,0,0
faug81303301,789303,2022-07-31,1,0,0
faug81320403,789320,2022-07-31,0,0,0
faug81320501,789320,2022-07-31,1,0,0
faug81321401,789321,2022-07-31,1,0,0
faug81402201,789402,2022-07-31,1,0,0
faug81403303,789403,2022-07-31,0,1,0
faug81403601,789403,2022-07-31,1,1,1
faug81420603,789420,2022-07-31,0,1,0
faug81421103,789421,2022-07-31,1,0,0
faug81421201,789421,2022-07-31,0,1,0
faug81421603,789421,2022-07-31,0,0,0
faug81422602,789422,2022-07-31,1,1,1
faug81501603,789501,2022-07-31,1,0,0
faug81503401,789503,2022-07-31,1,1,1
faug81503602,789503,2022-07-31,1,0,0
faug81520402,789520,2022-07-31,0,0,0
faug81521602,789521,2022-07-31,0,1,0
faug81522101,789522,2022-07-31,0,1,0
faug81522401,789522,2022-07-31,0,1,0
faug81522601,789522,2022-07-31,1,1,1
faug81522602,789522,2022-07-31,0,1,0
faug81601201,789601,2022-07-31,0,0,0
faug81601602,789601,2022-07-31,1,0,0
faug81603101,789603,2022-07-31,1,1,1
faug81603502,789603,2022-07-31,0,1,0
faug81621303,789621,2022-07-31,1,0,0
faug81621402,789621,2022-07-31,0,0,0
faug81621502,789621,2022-07-31,1,0,0
faug81622503,789622,2022-07-31,1,1,1
faug81702502,789702,2022-07-31,1,0,0
faug81703302,789703,2022-07-31,1,1,1
faug81703403,789703,2022-07-31,0,1,0
faug81720301,789720,2022-07-31,1,1,1
faug81720402,789720,2022-07-31,1,0,0
faug81721602,789721,2022-07-31,1,0,0
faug81902402,789902,2022-07-31,1,0,0
faug81902601,789902,2022-07-31,1,0,0
faug81903101,789903,2022-07-31,1,1,1
faug82101201,789101,2022-07-31,1,0,0
faug82101301,789101,2022-07-31,1,0,0
faug82102502,789102,2022-07-31,1,1,1
faug82103502,789103,2022-07-31,1,0,0
faug82121101,789121,2022-07-31,0,1,0
faug82121502,789121,2022-07-31,0,0,0
faug82122202,789122,2022-07-31,0,1,0
faug82122301,789122,2022-07-31,0,1,0
faug82122501,789122,2022-07-31,1,1,1
faug82201203,789201,2022-07-31,1,0,0
faug82202603,789202,2022-07-31,1,0,0
faug82203302,789203,2022-07-31,1,1,1
faug82203403,789203,2022-07-31,0,1,0
faug82220403,789220,2022-07-31,1,1,1
faug82221502,789221,2022-07-31,1,0,0
faug82221602,789221,2022-07-31,0,1,0
faug82301203,789301,2022-07-31,1,0,0
faug82303403,789303,2022-07-31,1,0,0
faug82320502,789320,2022-07-31,1,0,0
faug82320601,789320,2022-07-31,1,0,0
faug82321403,789321,2022-07-31,1,1,1
faug82401401,789401,2022-07-31,1,1,1
faug82402502,789402,2022-07-31,1,0,0
faug82403202,789403,2022-07-31,0,0,0
faug82403503,789403,2022-07-31,1,1,1
faug82420102,789420,2022-07-31,1,1,1
faug82420103,789420,2022-07-31,0,1,0
faug82420503,789420,2022-07-31,0,0,0
faug82421401,789421,2022-07-31,0,0,0
faug82421603,789421,2022-07-31,0,0,0
faug82422401,789422,2022-07-31,0,0,0
faug82501402,789501,2022-07-31,0,1,0
faug82501602,789501,2022-07-31,1,1,1
faug82503303,789503,2022-07-31,1,0,0
faug82520402,789520,2022-07-31,0,0,0
faug82520601,789520,2022-07-31,1,1,1
faug82521403,789521,2022-07-31,0,1,0
faug82521501,789521,2022-07-31,1,0,0
faug82521502,789521,2022-07-31,0,1,0
faug82522301,789522,2022-07-31,0,1,0
faug82522403,789522,2022-07-31,1,1,1
faug82522601,789522,2022-07-31,0,0,0
faug82601301,789601,2022-07-31,1,0,0
faug82603601,789603,2022-07-31,1,0,0
faug82622602,789622,2022-07-31,1,1,1
faug82702102,789702,2022-07-31,1,1,1
faug82702303,789702,2022-07-31,0,1,0
faug82702602,789702,2022-07-31,1,0,0
faug82703601,789703,2022-07-31,1,0,0
faug82720501,789720,2022-07-31,1,1,1
faug82721303,789721,2022-07-31,0,1,0
faug82721603,789721,2022-07-31,1,0,0
faug82902203,789902,2022-07-31,1,0,0
faug83101202,789101,2022-07-31,1,0,0
faug83101301,789101,2022-07-31,1,1,1
faug83102301,789102,2022-07-31,0,0,0
faug83102602,789102,2022-07-31,1,0,0
faug83103601,789103,2022-07-31,1,0,0
faug83103602,789103,2022-07-31,0,0,0
faug83121401,789121,2022-07-31,1,1,1
faug83121402,789121,2022-07-31,0,0,0
faug83122401,789122,2022-07-31,0,0,0
faug83201202,789201,2022-07-31,0,0,0
faug83201501,789201,2022-07-31,1,1,1
faug83202103,789202,2022-07-31,0,1,0
faug83202203,789202,2022-07-31,0,1,0
faug83202603,789202,2022-07-31,1,1,1
faug83203603,789203,2022-07-31,1,0,0
faug83220203,789220,2022-07-31,1,1,1
faug83221102,789221,2022-07-31,1,1,1
faug83221501,789221,2022-07-31,1,0,0
faug83301502,789301,2022-07-31,1,0,0
faug83303203,789303,2022-07-31,1,0,0
faug83320603,789320,2022-07-31,1,0,0
faug83321602,789321,2022-07-31,1,0,0
faug83401101,789401,2022-07-31,0,1,0
faug83402603,789402,2022-07-31,1,1,1
faug83403403,789403,2022-07-31,1,1,1
faug83403501,789403,2022-07-31,1,1,1
faug83421302,789421,2022-07-31,1,0,0
faug83421403,789421,2022-07-31,0,0,0
faug83422302,789422,2022-07-31,0,1,0
faug83501401,789501,2022-07-31,0,1,0
faug83501603,789501,2022-07-31,1,0,0
faug83503501,789503,2022-07-31,1,0,0
faug83520201,789520,2022-07-31,0,1,0
faug83520601,789520,2022-07-31,0,1,0
faug83521602,789521,2022-07-31,1,0,0
faug83522401,789522,2022-07-31,1,1,1
faug83522403,789522,2022-07-31,0,1,0
faug83522502,789522,2022-07-31,0,0,0
faug83601601,789601,2022-07-31,1,0,0
faug83603503,789603,2022-07-31,1,1,1
faug83621502,789621,2022-07-31,0,1,0
faug83621603,789621,2022-07-31,1,0,0
faug83622601,789622,2022-07-31,1,1,1
faug83622603,789622,2022-07-31,0,0,0
faug83702202,789702,2022-07-31,1,1,1
faug83703302,789703,2022-07-31,1,0,0
faug83720602,789720,2022-07-31,1,0,0
faug83721202,789721,2022-07-31,0,1,0
faug83721203,789721,2022-07-31,1,1,1
faug83721601,789721,2022-07-31,1,0,0
faug83902502,789902,2022-07-31,1,1,1
faug83903602,789903,2022-07-31,1,0,0
faug83903603,789903,2022-07-31,1,0,0
faug82101503,789101,2022-08-01,1,1,1
faug82103501,789103,2022-08-01,1,0,0
faug82121102,789121,2022-08-01,0,0,0
faug82122303,789122,2022-08-01,0,0,0
faug82122401,789122,2022-08-01,0,0,0
faug82201402,789201,2022-08-01,1,1,1
faug82202101,789202,2022-08-01,1,1,1
faug82203603,789203,2022-08-01,1,1,1
faug82220103,789220,2022-08-01,1,1,1
faug82220202,789220,2022-08-01,1,1,1
faug82221102,789221,2022-08-01,1,1,1
faug82221503,789221,2022-08-01,0,1,0
faug82301603,789301,2022-08-01,1,0,0
faug82303203,789303,2022-08-01,1,1,1
faug82303603,789303,2022-08-01,0,1,0
faug82320503,789320,2022-08-01,1,1,1
faug82321502,789321,2022-08-01,1,0,0
faug82401502,789401,2022-08-01,0,1,0
faug82401602,789401,2022-08-01,1,0,0
faug82402102,789402,2022-08-01,0,1,0
faug82402103,789402,2022-08-01,1,1,1
faug82403401,789403,2022-08-01,1,1,1
faug82403603,789403,2022-08-01,1,1,1
faug82421101,789421,2022-08-01,0,0,0
faug82421203,789421,2022-08-01,0,0,0
faug82421301,789421,2022-08-01,1,0,0
faug82421602,789421,2022-08-01,1,0,0
faug82422101,789422,2022-08-01,0,1,0
faug82422302,789422,2022-08-01,0,0,0
faug82422403,789422,2022-08-01,0,1,0
faug82501203,789501,2022-08-01,1,0,0
faug82503301,789503,2022-08-01,1,1,1
faug82503503,789503,2022-08-01,1,0,0
faug82520102,789520,2022-08-01,0,0,0
faug82520202,789520,2022-08-01,1,1,1
faug82520303,789520,2022-08-01,0,0,0
faug82521201,789521,2022-08-01,1,1,1
faug82521503,789521,2022-08-01,0,1,0
faug82522103,789522,2022-08-01,1,1,1
faug82522401,789522,2022-08-01,0,1,0
faug82522603,789522,2022-08-01,0,1,0
faug82601401,789601,2022-08-01,1,1,1
faug82603603,789603,2022-08-01,1,0,0
faug82621203,789621,2022-08-01,1,1,1
faug82621501,789621,2022-08-01,0,1,0
faug82622603,789622,2022-08-01,1,1,1
faug82702201,789702,2022-08-01,0,0,0
faug82702503,789702,2022-08-01,1,0,0
faug82703602,789703,2022-08-01,1,0,0
faug82720303,789720,2022-08-01,0,1,0
faug82720403,789720,2022-08-01,0,1,0
faug82720601,789720,2022-08-01,1,0,0
faug82721301,789721,2022-08-01,0,0,0
faug82902101,789902,2022-08-01,0,1,0
faug82902502,789902,2022-08-01,1,1,1
faug82903502,789903,2022-08-01,1,0,0
faug82903601,789903,2022-08-01,1,0,0
faug83101502,789101,2022-08-01,1,0,0
faug83102202,789102,2022-08-01,1,0,0
faug83103301,789103,2022-08-01,1,0,0
faug83121201,789121,2022-08-01,0,0,0
faug83121503,789121,2022-08-01,1,1,1
faug83121602,789121,2022-08-01,0,1,0
faug83122602,789122,2022-08-01,0,1,0
faug83122603,789122,2022-08-01,0,0,0
faug83201301,789201,2022-08-01,1,1,1
faug83202301,789202,2022-08-01,1,1,1
faug83203502,789203,2022-08-01,1,1,1
faug83220503,789220,2022-08-01,1,0,0
faug83221302,789221,2022-08-01,1,0,0
faug83301602,789301,2022-08-01,1,1,1
faug83303302,789303,2022-08-01,1,0,0
faug83320403,789320,2022-08-01,1,0,0
faug83321202,789321,2022-08-01,1,0,0
faug83401103,789401,2022-08-01,1,0,0
faug83401401,789401,2022-08-01,0,1,0
faug83401602,789401,2022-08-01,1,1,1
faug83402103,789402,2022-08-01,0,0,0
faug83402302,789402,2022-08-01,1,0,0
faug83402502,789402,2022-08-01,1,1,1
faug83403503,789403,2022-08-01,1,1,1
faug83420203,789420,2022-08-01,0,1,0
faug83420602,789420,2022-08-01,1,1,1
faug83421501,789421,2022-08-01,1,0,0
faug83421502,789421,2022-08-01,0,0,0
faug83421503,789421,2022-08-01,0,0,0
faug83422201,789422,2022-08-01,0,1,0
faug83422601,789422,2022-08-01,0,0,0
